availability,category,description,num_reviews,price,price_excl_tax,price_incl_tax,product_type,stars,tax,title,upc,url
3,nonfiction,,0,56.58,56.58,56.58,books,0,0.0,Are We Smart Enough to Know How Smart Animals Are?,da0349a87c8caa2f,https://books.toscrape.com/catalogue/are-we-smart-enough-to-know-how-smart-animals-are_121/index.html
3,childrens,,0,10.66,10.66,10.66,books,0,0.0,Are We There Yet?,ef9c4f2465513956,https://books.toscrape.com/catalogue/are-we-there-yet_122/index.html
3,romance,,0,27.41,27.41,27.41,books,0,0.0,Best of My Love (Fool's Gold #20),67dea6c75d6a1075,https://books.toscrape.com/catalogue/best-of-my-love-fools-gold-20_127/index.html
3,fantasy,,0,22.06,22.06,22.06,books,0,0.0,Ash,5d22e2a46604b6e7,https://books.toscrape.com/catalogue/ash_123/index.html
3,historical fiction,,0,20.79,20.79,20.79,books,0,0.0,Between Shades of Gray,155e42df837ee5ff,https://books.toscrape.com/catalogue/between-shades-of-gray_128/index.html
3,sequential art,,0,38.02,38.02,38.02,books,0,0.0,Awkward,1d89a2aa9f6ce50f,https://books.toscrape.com/catalogue/awkward_124/index.html
3,default,,0,21.55,21.55,21.55,books,0,0.0,Beautiful Creatures (Caster Chronicles #1),5439bae708bca198,https://books.toscrape.com/catalogue/beautiful-creatures-caster-chronicles-1_125/index.html
2,nonfiction,,0,11.89,11.89,11.89,books,0,0.0,"The Suffragettes (Little Black Classics, #96)",d2185b65af52d68c,https://books.toscrape.com/catalogue/the-suffragettes-little-black-classics-96_112/index.html
2,sequential art,,0,54.81,54.81,54.81,books,0,0.0,"The Sandman, Vol. 2: The Doll's House (The Sandman (volumes) #2)",276dc716b1da8899,https://books.toscrape.com/catalogue/the-sandman-vol-2-the-dolls-house-the-sandman-volumes-2_110/index.html
2,sports and games,,0,24.42,24.42,24.42,books,0,0.0,Sugar Rush (Offensive Line #2),ce42e3de94226b2b,https://books.toscrape.com/catalogue/sugar-rush-offensive-line-2_108/index.html
3,autobiography,,0,54.29,54.29,54.29,books,0,0.0,A Heartbreaking Work of Staggering Genius,c9770bb1d5a492a0,https://books.toscrape.com/catalogue/a-heartbreaking-work-of-staggering-genius_115/index.html
2,fiction,,0,16.78,16.78,16.78,books,0,0.0,The Course of Love,f3c76b53b239f511,https://books.toscrape.com/catalogue/the-course-of-love_109/index.html
2,add a comment,,0,31.38,31.38,31.38,books,0,0.0,The Sense of an Ending,4130678275eb7c8c,https://books.toscrape.com/catalogue/the-sense-of-an-ending_111/index.html
3,add a comment,,0,50.96,50.96,50.96,books,0,0.0,#GIRLBOSS,165affa7adb5eded,https://books.toscrape.com/catalogue/girlboss_113/index.html
3,psychology,,0,31.04,31.04,31.04,books,0,0.0,8 Keys to Mental Health Through Exercise,f5873c8fc7760000,https://books.toscrape.com/catalogue/8-keys-to-mental-health-through-exercise_114/index.html
3,classics,,0,38.35,38.35,38.35,books,0,0.0,Beowulf,3fb69f34e178d494,https://books.toscrape.com/catalogue/beowulf_126/index.html
3,fantasy,,0,31.22,31.22,31.22,books,0,0.0,A Storm of Swords (A Song of Ice and Fire #3),87beabf664115d79,https://books.toscrape.com/catalogue/a-storm-of-swords-a-song-of-ice-and-fire-3_116/index.html
3,default,,0,14.08,14.08,14.08,books,0,0.0,A Visit from the Goon Squad,5dbd6ec4e154ad2f,https://books.toscrape.com/catalogue/a-visit-from-the-goon-squad_117/index.html
3,classics,,0,35.01,35.01,35.01,books,0,0.0,And Then There Were None,cfe350b20d23b02b,https://books.toscrape.com/catalogue/and-then-there-were-none_119/index.html
3,nonfiction,,0,30.48,30.48,30.48,books,0,0.0,A Walk in the Woods: Rediscovering America on the Appalachian Trail,bcee4f289ff6699c,https://books.toscrape.com/catalogue/a-walk-in-the-woods-rediscovering-america-on-the-appalachian-trail_118/index.html
3,young adult,,0,36.83,36.83,36.83,books,0,0.0,Annie on My Mind,7bf87402413c27ff,https://books.toscrape.com/catalogue/annie-on-my-mind_120/index.html
2,nonfiction,,0,34.0,34.0,34.0,books,0,0.0,Kindle Paperwhite User's Guide,fb495f9f9015a772,https://books.toscrape.com/catalogue/kindle-paperwhite-users-guide_103/index.html
2,philosophy,,0,20.02,20.02,20.02,books,0,0.0,"Run, Spot, Run: The Ethics of Keeping Pets",b0e479be03911916,https://books.toscrape.com/catalogue/run-spot-run-the-ethics-of-keeping-pets_106/index.html
2,music,,0,31.58,31.58,31.58,books,0,0.0,Life,637e5a45062aa548,https://books.toscrape.com/catalogue/life_104/index.html
2,young adult,,0,12.86,12.86,12.86,books,0,0.0,New Moon (Twilight #2),6fa3ea52c8e31e06,https://books.toscrape.com/catalogue/new-moon-twilight-2_105/index.html
2,young adult,,0,53.47,53.47,53.47,books,0,0.0,Girl Online On Tour (Girl Online #2),97b8f130d32e9f4e,https://books.toscrape.com/catalogue/girl-online-on-tour-girl-online-2_101/index.html
2,nonfiction,,0,57.42,57.42,57.42,books,0,0.0,H is for Hawk,b6d3f4f4ee1f6069,https://books.toscrape.com/catalogue/h-is-for-hawk_102/index.html
2,sequential art,,0,11.75,11.75,11.75,books,0,0.0,"Saga, Volume 2 (Saga (Collected Editions) #2)",9189fd009df41d0e,https://books.toscrape.com/catalogue/saga-volume-2-saga-collected-editions-2_107/index.html
1,classics,,0,43.19,43.19,43.19,books,0,0.0,The Story of Hong Gildong,32d035df92ab9080,https://books.toscrape.com/catalogue/the-story-of-hong-gildong_84/index.html
1,nonfiction,,0,41.56,41.56,41.56,books,0,0.0,The Tumor,6514add13c82b115,https://books.toscrape.com/catalogue/the-tumor_85/index.html
1,poetry,,0,30.95,30.95,30.95,books,0,0.0,Twenty Love Poems and a Song of Despair,e63c3f25338baf9a,https://books.toscrape.com/catalogue/twenty-love-poems-and-a-song-of-despair_91/index.html
1,fantasy,,0,53.82,53.82,53.82,books,0,0.0,Vampire Girl (Vampire Girl #1),dab5e75d1339706a,https://books.toscrape.com/catalogue/vampire-girl-vampire-girl-1_92/index.html
1,sequential art,,0,36.52,36.52,36.52,books,0,0.0,"The Wicked + The Divine, Vol. 1: The Faust Act (The Wicked + The Divine)",dac9d1e654fac737,https://books.toscrape.com/catalogue/the-wicked-the-divine-vol-1-the-faust-act-the-wicked-the-divine_86/index.html
1,default,,0,19.69,19.69,19.69,books,0,0.0,The Zombie Room,9c96cd1329fbd82d,https://books.toscrape.com/catalogue/the-zombie-room_87/index.html
1,nonfiction,,0,57.82,57.82,57.82,books,0,0.0,Travels with Charley: In Search of America,0268f149d014b389,https://books.toscrape.com/catalogue/travels-with-charley-in-search-of-america_90/index.html
1,paranormal,,0,15.4,15.4,15.4,books,0,0.0,"Vampire Knight, Vol. 1 (Vampire Knight #1)",e7e87087b1a44711,https://books.toscrape.com/catalogue/vampire-knight-vol-1-vampire-knight-1_93/index.html
1,romance,,0,48.71,48.71,48.71,books,0,0.0,This One Moment (Pushing Limits #1),d6d98d3508c30f57,https://books.toscrape.com/catalogue/this-one-moment-pushing-limits-1_88/index.html
1,science fiction,,0,44.18,44.18,44.18,books,0,0.0,Three Wishes (River of Time: California #1),460f97a346b44bac,https://books.toscrape.com/catalogue/three-wishes-river-of-time-california-1_89/index.html
1,art,,0,39.51,39.51,39.51,books,0,0.0,Ways of Seeing,66a4e422b212726a,https://books.toscrape.com/catalogue/ways-of-seeing_94/index.html
1,fiction,,0,51.96,51.96,51.96,books,0,0.0,When I'm Gone,c5f91eb481427dc5,https://books.toscrape.com/catalogue/when-im-gone_95/index.html
1,romance,,0,39.77,39.77,39.77,books,0,0.0,Where Lightning Strikes (Bleeding Stars #3),def389ddfda6991b,https://books.toscrape.com/catalogue/where-lightning-strikes-bleeding-stars-3_96/index.html
1,historical fiction,,0,41.32,41.32,41.32,books,0,0.0,While You Were Mine,8ceb5c6aed2c5f8b,https://books.toscrape.com/catalogue/while-you-were-mine_97/index.html
1,sequential art,,0,18.51,18.51,18.51,books,0,0.0,"Y: The Last Man, Vol. 1: Unmanned (Y: The Last Man #1)",09d26b5f819c6a36,https://books.toscrape.com/catalogue/y-the-last-man-vol-1-unmanned-y-the-last-man-1_98/index.html
1,fiction,,0,12.34,12.34,12.34,books,0,0.0,The Silent Wife,b78deb463531d078,https://books.toscrape.com/catalogue/the-silent-wife_83/index.html
2,childrens,,0,52.88,52.88,52.88,books,0,0.0,Diary of a Minecraft Zombie Book 1: A Scare of a Dare (An Unofficial Minecraft Book),d7b463918d3b8c39,https://books.toscrape.com/catalogue/diary-of-a-minecraft-zombie-book-1-a-scare-of-a-dare-an-unofficial-minecraft-book_99/index.html
2,sequential art,,0,11.64,11.64,11.64,books,0,0.0,"Fruits Basket, Vol. 2 (Fruits Basket #2)",c0db71f6bb14db11,https://books.toscrape.com/catalogue/fruits-basket-vol-2-fruits-basket-2_100/index.html
1,science,,0,29.45,29.45,29.45,books,0,0.0,The Selfish Gene,6f2c0a9adbb2bca9,https://books.toscrape.com/catalogue/the-selfish-gene_81/index.html
1,fantasy,,0,36.25,36.25,36.25,books,0,0.0,The Silent Twin (Detective Jennifer Knight #3),9e9932ae1a7d0943,https://books.toscrape.com/catalogue/the-silent-twin-detective-jennifer-knight-3_82/index.html
1,add a comment,,0,54.43,54.43,54.43,books,0,0.0,The Light of the Fireflies,04e43893e32f9d29,https://books.toscrape.com/catalogue/the-light-of-the-fireflies_71/index.html
1,science fiction,,0,36.26,36.26,36.26,books,0,0.0,The Last Girl (The Dominion Trilogy #1),16c71736dae78764,https://books.toscrape.com/catalogue/the-last-girl-the-dominion-trilogy-1_70/index.html
1,classics,,0,45.42,45.42,45.42,books,0,0.0,The Little Prince,1aeca7d078d57deb,https://books.toscrape.com/catalogue/the-little-prince_72/index.html
1,fantasy,,0,29.38,29.38,29.38,books,0,0.0,The Mirror & the Maze (The Wrath and the Dawn #1.5),c40b70e0f6d80189,https://books.toscrape.com/catalogue/the-mirror-the-maze-the-wrath-and-the-dawn-15_73/index.html
1,default,,0,50.59,50.59,50.59,books,0,0.0,The Name of the Wind (The Kingkiller Chronicle #1),c8614adb1a90b027,https://books.toscrape.com/catalogue/the-name-of-the-wind-the-kingkiller-chronicle-1_74/index.html
1,philosophy,,0,36.34,36.34,36.34,books,0,0.0,The Nicomachean Ethics,5c10b64db3e4f228,https://books.toscrape.com/catalogue/the-nicomachean-ethics_75/index.html
1,mystery,,0,57.7,57.7,57.7,books,0,0.0,The No. 1 Ladies' Detective Agency (No. 1 Ladies' Detective Agency #1),b0913e67d38d5ed5,https://books.toscrape.com/catalogue/the-no-1-ladies-detective-agency-no-1-ladies-detective-agency-1_76/index.html
1,add a comment,,0,33.78,33.78,33.78,books,0,0.0,The Republic,0ec9d2b018fb10d8,https://books.toscrape.com/catalogue/the-republic_78/index.html
1,sequential art,,0,54.12,54.12,54.12,books,0,0.0,"The Sandman, Vol. 1: Preludes and Nocturnes (The Sandman (volumes) #1)",5faefdc861684eb1,https://books.toscrape.com/catalogue/the-sandman-vol-1-preludes-and-nocturnes-the-sandman-volumes-1_79/index.html
1,historical fiction,,0,34.56,34.56,34.56,books,0,0.0,The Secret Healer,38f776ab9118aed7,https://books.toscrape.com/catalogue/the-secret-healer_80/index.html
1,add a comment,,0,14.76,14.76,14.76,books,0,0.0,The Communist Manifesto,18b4545a5ed15581,https://books.toscrape.com/catalogue/the-communist-manifesto_61/index.html
1,sequential art,,0,10.64,10.64,10.64,books,0,0.0,The Complete Maus (Maus #1-2),3301af038a720587,https://books.toscrape.com/catalogue/the-complete-maus-maus-1-2_62/index.html
1,womens fiction,,0,19.18,19.18,19.18,books,0,0.0,The Edge of Reason (Bridget Jones #2),29fc016c459aeb14,https://books.toscrape.com/catalogue/the-edge-of-reason-bridget-jones-2_63/index.html
1,add a comment,,0,29.64,29.64,29.64,books,0,0.0,The Odyssey,f0512adadffd2480,https://books.toscrape.com/catalogue/the-odyssey_77/index.html
1,nonfiction,,0,14.4,14.4,14.4,books,0,0.0,The End of the Jesus Era (An Investigation #1),09659d1639a1f978,https://books.toscrape.com/catalogue/the-end-of-the-jesus-era-an-investigation-1_64/index.html
1,mystery,,0,15.85,15.85,15.85,books,0,0.0,The Girl In The Ice (DCI Erika Foster #1),ee61197edb882599,https://books.toscrape.com/catalogue/the-girl-in-the-ice-dci-erika-foster-1_65/index.html
1,young adult,,0,27.89,27.89,27.89,books,0,0.0,The Haters,fff8a057a40c4a60,https://books.toscrape.com/catalogue/the-haters_67/index.html
1,new adult,,0,36.29,36.29,36.29,books,0,0.0,The Hook Up (Game On #1),6e473eff459e809f,https://books.toscrape.com/catalogue/the-hook-up-game-on-1_68/index.html
1,add a comment,,0,16.16,16.16,16.16,books,0,0.0,The Iliad,86d8bd7afa5b51b3,https://books.toscrape.com/catalogue/the-iliad_69/index.html
1,mystery,,0,12.29,12.29,12.29,books,0,0.0,The Girl You Lost,4280ac3eab57aa5d,https://books.toscrape.com/catalogue/the-girl-you-lost_66/index.html
1,sequential art,,0,28.48,28.48,28.48,books,0,0.0,"Saga, Volume 1 (Saga (Collected Editions) #1)",4f64568dfefa3ce7,https://books.toscrape.com/catalogue/saga-volume-1-saga-collected-editions-1_48/index.html
1,default,,0,42.4,42.4,42.4,books,0,0.0,Shatter Me (Shatter Me #1),9ed7090d8fa690b0,https://books.toscrape.com/catalogue/shatter-me-shatter-me-1_53/index.html
1,fantasy,,0,13.33,13.33,13.33,books,0,0.0,Sister Sable (The Mad Queen #1),3a9a7c5895e82646,https://books.toscrape.com/catalogue/sister-sable-the-mad-queen-1_54/index.html
1,sports and games,,0,44.91,44.91,44.91,books,0,0.0,Settling the Score (The Summer Games #1),132adf7335bb384a,https://books.toscrape.com/catalogue/settling-the-score-the-summer-games-1_50/index.html
1,fantasy,,0,21.72,21.72,21.72,books,0,0.0,Shadow Rites (Jane Yellowrock #10),229cd6564bf0dce4,https://books.toscrape.com/catalogue/shadow-rites-jane-yellowrock-10_51/index.html
1,classics,,0,37.46,37.46,37.46,books,0,0.0,Sense and Sensibility,35e44170702139a4,https://books.toscrape.com/catalogue/sense-and-sensibility_49/index.html
1,sequential art,,0,42.12,42.12,42.12,books,0,0.0,"Skip Beat!, Vol. 01 (Skip Beat! #1)",2ac720f76384c57e,https://books.toscrape.com/catalogue/skip-beat-vol-01-skip-beat-1_55/index.html
1,new adult,,0,58.35,58.35,58.35,books,0,0.0,Shameless,c068c013d6921fea,https://books.toscrape.com/catalogue/shameless_52/index.html
1,historical fiction,,0,25.83,25.83,25.83,books,0,0.0,Starlark,e25164e5b3fe208b,https://books.toscrape.com/catalogue/starlark_56/index.html
1,default,,0,18.88,18.88,18.88,books,0,0.0,Taking Shots (Assassins #1),a7eef9d6795422c1,https://books.toscrape.com/catalogue/taking-shots-assassins-1_57/index.html
1,romance,,0,28.34,28.34,28.34,books,0,0.0,"Rhythm, Chord & Malykhin",9efb397067eb7e8a,https://books.toscrape.com/catalogue/rhythm-chord-malykhin_47/index.html
1,young adult,,0,40.83,40.83,40.83,books,0,0.0,The Art of Not Breathing,5bc1fbccfbf2355c,https://books.toscrape.com/catalogue/the-art-of-not-breathing_58/index.html
1,fiction,,0,30.66,30.66,30.66,books,0,0.0,The Bette Davis Club,dfb0849016bc122c,https://books.toscrape.com/catalogue/the-bette-davis-club_59/index.html
1,religion,,0,57.49,57.49,57.49,books,0,0.0,The Bhagavad Gita,f3a0b8c835129558,https://books.toscrape.com/catalogue/the-bhagavad-gita_60/index.html
1,fantasy,,0,28.99,28.99,28.99,books,0,0.0,Origins (Alphas 0.5),8932e5c12f12ffed,https://books.toscrape.com/catalogue/origins-alphas-05_42/index.html
1,sequential art,,0,29.87,29.87,29.87,books,0,0.0,"Ouran High School Host Club, Vol. 1 (Ouran High School Host Club #1)",326825e02a198cf6,https://books.toscrape.com/catalogue/ouran-high-school-host-club-vol-1-ouran-high-school-host-club-1_43/index.html
1,default,,0,24.96,24.96,24.96,books,0,0.0,Paradise Lost (Paradise #1),849db7ab7f4a640c,https://books.toscrape.com/catalogue/paradise-lost-paradise-1_45/index.html
1,fantasy,,0,52.94,52.94,52.94,books,0,0.0,One Second (Seven #7),7ea31f38675b91c1,https://books.toscrape.com/catalogue/one-second-seven-7_41/index.html
1,sequential art,,0,46.96,46.96,46.96,books,0,0.0,"Rat Queens, Vol. 1: Sass & Sorcery (Rat Queens (Collected Editions) #1-5)",3cdca3b4a93980f5,https://books.toscrape.com/catalogue/rat-queens-vol-1-sass-sorcery-rat-queens-collected-editions-1-5_46/index.html
1,sequential art,,0,21.71,21.71,21.71,books,0,0.0,"Paper Girls, Vol. 1 (Paper Girls #1-5)",bcbcbcf0f6ed196f,https://books.toscrape.com/catalogue/paper-girls-vol-1-paper-girls-1-5_44/index.html
1,childrens,,0,28.34,28.34,28.34,books,0,0.0,Matilda,1053fb7ee17a1f33,https://books.toscrape.com/catalogue/matilda_32/index.html
1,historical fiction,,0,27.7,27.7,27.7,books,0,0.0,Lost Among the Living,d510567580c8be52,https://books.toscrape.com/catalogue/lost-among-the-living_31/index.html
1,philosophy,,0,25.89,25.89,25.89,books,0,0.0,Meditations,4f19709e47883df5,https://books.toscrape.com/catalogue/meditations_33/index.html
1,sequential art,,0,39.39,39.39,39.39,books,0,0.0,"Ms. Marvel, Vol. 1: No Normal (Ms. Marvel (2014-2015) #1)",35a60467893aa168,https://books.toscrape.com/catalogue/ms-marvel-vol-1-no-normal-ms-marvel-2014-2015-1_34/index.html
1,romance,,0,38.92,38.92,38.92,books,0,0.0,My Perfect Mistake (Over the Top #1),fd78f89878479f56,https://books.toscrape.com/catalogue/my-perfect-mistake-over-the-top-1_35/index.html
1,classics,,0,47.11,47.11,47.11,books,0,0.0,Of Mice and Men,39592d9d72e717c4,https://books.toscrape.com/catalogue/of-mice-and-men_37/index.html
1,fantasy,,0,58.75,58.75,58.75,books,0,0.0,Myriad (Prentor #1),63e20a0f98218a87,https://books.toscrape.com/catalogue/myriad-prentor-1_36/index.html
1,music,,0,55.66,55.66,55.66,books,0,0.0,Old Records Never Die: One Man's Quest for His Vinyl and His Past,a1985630339f4b3d,https://books.toscrape.com/catalogue/old-records-never-die-one-mans-quest-for-his-vinyl-and-his-past_39/index.html
1,default,,0,32.36,32.36,32.36,books,0,0.0,On the Road (Duluoz Legend),9ff997ab15713e53,https://books.toscrape.com/catalogue/on-the-road-duluoz-legend_40/index.html
1,sequential art,,0,40.28,40.28,40.28,books,0,0.0,"Fruits Basket, Vol. 1 (Fruits Basket #1)",72e6fbf4f6382557,https://books.toscrape.com/catalogue/fruits-basket-vol-1-fruits-basket-1_21/index.html
1,sequential art,,0,56.76,56.76,56.76,books,0,0.0,"Giant Days, Vol. 1 (Giant Days #1-4)",eb0fe24bbc845ecc,https://books.toscrape.com/catalogue/giant-days-vol-1-giant-days-1-4_22/index.html
1,science fiction,,0,34.96,34.96,34.96,books,0,0.0,Having the Barbarian's Baby (Ice Planet Barbarians #7.5),6717a70913b3db79,https://books.toscrape.com/catalogue/having-the-barbarians-baby-ice-planet-barbarians-75_23/index.html
1,sequential art,,0,45.24,45.24,45.24,books,0,0.0,"Hawkeye, Vol. 1: My Life as a Weapon (Hawkeye #1)",6fe02600f322a0a9,https://books.toscrape.com/catalogue/hawkeye-vol-1-my-life-as-a-weapon-hawkeye-1_24/index.html
1,new adult,,0,39.45,39.45,39.45,books,0,0.0,Off Sides (Off #1),b6f1cfadc4dd79d4,https://books.toscrape.com/catalogue/off-sides-off-1_38/index.html
1,sports and games,,0,40.44,40.44,40.44,books,0,0.0,Icing (Aces Hockey #2),3455b45888fb5053,https://books.toscrape.com/catalogue/icing-aces-hockey-2_25/index.html
1,romance,,0,34.74,34.74,34.74,books,0,0.0,Imperfect Harmony,f28f7299d38c0932,https://books.toscrape.com/catalogue/imperfect-harmony_26/index.html
